segment,region,adr,occupancy,satisfaction,service_quality,cleanliness,value_for_money,likelihood_to_return
Upscale,Resort,219.54897413633677,75.27188826705337,4,5,4,3,5
Luxury,Suburban,253.2133175285663,91.40188280207065,5,4,5,1,5
Midscale,Urban,149.76440221920424,73.52668496993788,3,5,3,4,4
Upscale,Resort,193.68243628132097,80.84247157123127,4,4,5,1,4
Upscale,Suburban,180.4995591703642,98.95876603644004,4,5,3,2,4
Upscale,Urban,226.93575214458292,82.02684673527004,5,4,5,1,4
Budget,Urban,76.7700891551842,66.58681738692215,3,3,2,3,4
Budget,Suburban,65.44514167035038,55.55250944597084,2,3,2,3,3
Upscale,Suburban,185.09146179185996,72.27277654865416,4,4,4,2,4
Midscale,Urban,118.70020279678235,84.72668082608952,3,5,4,2,4
Upscale,Urban,147.0156049259205,71.22656324925894,3,3,4,3,3
Midscale,Resort,147.63252411738074,84.05886641440867,3,4,3,1,3
Budget,Resort,146.66224443645825,73.46245322914345,4,4,3,2,5
Luxury,Urban,225.9538091814135,65.01363913112135,5,5,3,2,5
Midscale,Suburban,103.792404234981,55.19073166174539,4,3,4,1,2
Midscale,Resort,184.04825195371575,67.25957477787058,3,4,4,3,4
Midscale,Suburban,111.17318635679572,74.52108099025845,3,4,4,2,4
Luxury,Resort,294.17297635837537,76.79926218221367,5,5,5,2,5
Budget,Urban,140.59950400122545,67.7513428118974,4,5,4,2,4
Luxury,Suburban,252.51928028637883,80.99717748193933,4,5,3,1,5
Budget,Resort,134.77976628681552,64.46314621087308,5,5,3,3,4
Budget,Resort,132.2746602045956,84.97641419978994,3,5,4,2,5
Upscale,Suburban,131.03958490908514,69.26283816223713,3,3,3,2,4
Upscale,Resort,230.97992233599706,77.49771339328586,4,4,4,2,5
Budget,Suburban,83.55266554680054,64.305893698072,3,2,2,4,1
Budget,Resort,130.09051835680805,80.6792008432416,4,5,5,4,4
Upscale,Suburban,161.4300085943738,80.20511883309304,4,4,3,3,3
Budget,Urban,68.22380292247122,68.2795884778503,1,3,3,3,1
Upscale,Urban,193.83984379941822,58.060113908999995,3,4,5,2,5
Luxury,Resort,311.3739023804412,84.05454267045947,5,5,4,2,5
Midscale,Resort,144.7071760038008,80.04656788028586,4,5,3,1,4
Budget,Suburban,24.978768813081196,75.90871100922543,2,3,2,2,3
Budget,Suburban,115.95069675464833,85.13283013340798,4,5,2,3,4
Upscale,Suburban,145.89305158034313,67.63774773141022,3,4,2,2,3
Luxury,Suburban,258.5089150163096,72.95654189365418,4,5,4,2,5
Midscale,Suburban,125.60133676182036,62.23254663545365,4,1,3,5,3
Upscale,Urban,231.44340250613888,87.83321285203039,5,4,4,3,4
Midscale,Urban,138.94773538631728,70.9620984850054,3,2,3,3,3
Budget,Resort,112.48888679567533,66.52212757886244,1,1,3,3,3
Midscale,Resort,203.3064494787925,77.67071564102744,3,2,5,3,5
Upscale,Suburban,213.9132455849869,76.64677233644868,4,4,5,1,2
Midscale,Suburban,117.96297200878135,68.36516014968032,2,4,3,4,3
Upscale,Resort,214.246176138086,98.23429605455817,4,4,4,3,4
Upscale,Urban,208.5587374572764,70.93726743711872,4,5,4,1,2
Budget,Resort,103.1865827397617,85.54146378375023,4,2,5,2,4
Midscale,Suburban,122.445653809686,80.89813154217528,4,5,4,2,4
Luxury,Urban,235.25969994648213,97.57403057972253,3,4,5,2,5
Budget,Resort,112.56300963969258,75.60124317689792,4,4,2,4,4
Midscale,Suburban,129.87208834579178,75.28516420071597,4,3,5,2,4
Midscale,Suburban,90.92616474561592,67.47516301972108,2,2,2,4,3
Luxury,Resort,301.271515590786,70.03279062078595,4,5,5,1,5
Midscale,Urban,152.55447649215233,73.08574861108715,2,5,3,1,3
Luxury,Resort,315.8435633879015,76.70245492730443,5,5,5,1,5
Midscale,Urban,194.14157473386834,72.60573007362328,5,5,5,3,5
Budget,Suburban,55.61560606073648,75.95298206887804,2,3,4,4,4
Luxury,Urban,269.76597081508436,76.3189388356007,5,5,5,1,5
Midscale,Urban,178.96659452739698,43.02078372710718,5,4,4,3,5
Luxury,Urban,264.9761356931638,78.50906664584825,5,5,4,1,4
Budget,Urban,83.65467496700803,75.22856318716282,3,2,3,4,4
Luxury,Urban,235.06072986461896,78.69571196749969,5,5,5,1,5
Midscale,Suburban,145.01110758023242,77.81055580688121,3,3,4,2,4
Budget,Resort,184.98729264210095,72.89604099486087,3,5,4,1,4
Luxury,Suburban,203.8174929247272,87.67642157121287,5,4,5,1,5
Luxury,Suburban,232.7634326005525,75.92113994941481,4,3,4,3,4
Upscale,Suburban,120.79827135964128,70.24449617831837,2,1,3,4,4
Midscale,Urban,141.7417801578538,84.91709636173358,3,2,4,2,3
Budget,Urban,92.32050338119198,85.62068571485491,2,2,2,2,1
Upscale,Resort,209.69866784365695,74.19886846274518,3,4,4,2,5
Midscale,Suburban,182.3713597701168,76.02846558328953,5,5,3,1,5
Luxury,Resort,245.03298803850828,72.69970597137618,4,4,5,1,5
Upscale,Resort,220.80283504266134,80.13079064120369,5,3,5,1,5
Midscale,Suburban,155.81644291778386,93.66757845409492,2,4,2,2,4
Upscale,Urban,174.7244364146034,85.75134847304696,4,4,3,2,4
Upscale,Urban,169.5164321709953,83.2370649493498,2,3,5,2,4
Budget,Suburban,71.20773651114526,77.5145400105136,3,3,1,4,2
Luxury,Suburban,262.5137842489107,78.38447690712655,5,5,4,2,5
Midscale,Resort,151.42187898987518,59.39709634445274,3,5,3,2,3
Upscale,Urban,164.3552182305414,84.06451308184018,3,4,3,3,4
Budget,Suburban,71.7637135448139,74.31940115242365,4,2,4,2,1
Budget,Urban,49.55451829723155,66.79434902224068,2,3,2,5,3
Upscale,Suburban,123.11362197532247,88.03736095497248,3,4,2,4,4
Midscale,Resort,187.16156995227408,85.94259859286217,4,5,5,3,5
Upscale,Urban,201.47038936105955,90.15842068845724,5,5,5,2,4
Midscale,Resort,105.65008925090069,81.70028378415468,3,2,5,2,4
Midscale,Suburban,125.4404064305733,67.39629070644719,3,4,4,1,4
Midscale,Suburban,52.38011618877705,69.54566013915729,2,2,3,4,2
Luxury,Resort,268.8257822038723,61.648575072640135,5,5,5,1,5
Budget,Urban,107.487266923968,72.28740921282971,3,3,2,5,3
Luxury,Suburban,194.28813533188557,59.99196757569183,3,4,4,1,4
Midscale,Urban,171.68743710082265,77.98979129988109,3,3,4,1,5
Budget,Suburban,100.36264474863276,75.55805002171091,2,3,3,2,2
Luxury,Suburban,213.12860172393076,72.34227165504574,5,4,4,2,4
Luxury,Resort,308.02554774706124,82.08855674994619,5,5,5,1,5
Budget,Suburban,74.9137444140005,56.81618274679027,5,2,2,5,1
Luxury,Resort,296.2528297166816,85.64192471100121,5,4,4,1,5
Budget,Resort,136.77510469754984,94.49350899296638,4,4,5,1,3
Luxury,Suburban,197.8960558716943,83.93458490434159,4,4,5,2,4
Midscale,Resort,109.34726043026173,91.69738742125783,3,3,2,2,3
Midscale,Urban,195.1331516092706,76.33663053057133,5,5,4,1,5
Luxury,Urban,265.7847482477792,77.90270751563529,5,3,5,4,5
Upscale,Suburban,169.39105650462017,88.25053837969119,4,3,5,1,4
Upscale,Suburban,130.17578704254748,80.26102818232563,2,4,3,4,3
Budget,Resort,148.31374604525206,83.94292459168442,3,4,3,4,4
Midscale,Resort,205.9869198737912,76.88686387932746,4,5,5,2,5
Luxury,Resort,318.19675261371003,82.2515668512892,5,5,5,1,5
Luxury,Suburban,179.40932443105604,79.67739978173739,5,4,4,1,5
Midscale,Suburban,83.98730003416767,73.79503565068809,2,4,4,3,3
Upscale,Urban,192.444790044763,85.61224809009732,3,5,4,2,5
Upscale,Suburban,177.42101998464233,73.41735897647736,4,5,5,3,3
Upscale,Suburban,146.4027870847475,66.65425711350011,3,4,3,4,2
Upscale,Urban,168.53626745139942,91.53730607013401,4,4,3,1,5
Midscale,Suburban,115.74464840839609,67.25122388441385,2,3,5,4,2
Budget,Suburban,46.433921209811814,74.74079957806572,2,3,2,5,3
Luxury,Resort,331.0876075526088,64.635405801964,5,5,5,1,5
Budget,Urban,54.362615002504064,65.73748536369759,4,3,2,2,4
Luxury,Urban,272.7198051850028,100,5,5,5,2,5
Upscale,Urban,140.09181983174588,76.51839695577782,3,3,4,3,3
Luxury,Suburban,217.6419270703021,86.87008820882788,5,3,3,1,4
Luxury,Resort,317.10843210394046,88.1157691075035,5,5,4,3,5
Luxury,Suburban,258.04421435803596,66.12469676634902,4,5,5,1,5
Budget,Suburban,35.003483797501985,79.99374400567018,2,1,2,4,1
Midscale,Suburban,73.09754909263631,62.70698130130745,2,1,4,4,4
Midscale,Urban,141.45264599351935,82.78700976032108,3,5,2,1,4
Luxury,Suburban,206.1755840313434,66.19088086059898,4,5,5,3,4
Luxury,Urban,270.1442528707164,80.49017807366074,4,5,5,3,5
Upscale,Resort,185.40153790262008,82.71871176855262,3,5,5,3,3
Midscale,Resort,119.74692460075269,71.52902867103278,5,4,2,4,3
Budget,Suburban,59.24578080257935,70.9225777409399,2,3,4,3,3
Luxury,Urban,229.39473418008208,84.90531990213144,5,5,5,1,5
Upscale,Resort,237.16604918305256,86.68888022870114,4,5,4,2,5
Budget,Suburban,61.62986049047143,87.64407566940805,4,3,1,4,4
Budget,Suburban,69.05398240249873,100,2,5,2,3,4
Upscale,Resort,244.51478324731175,78.65320703150168,5,5,4,2,5
Luxury,Urban,306.4455310604229,95.55243304379265,5,5,5,2,5
Luxury,Suburban,228.676244554687,86.07364092774917,4,5,5,1,5
Midscale,Suburban,118.33340501949955,75.43277479947088,3,5,1,2,4
Budget,Urban,132.72744205091016,74.78071923958373,4,4,4,2,4
Budget,Resort,115.63844387883374,64.65952185371057,4,3,3,4,3
Midscale,Resort,133.90935337231986,85.26671355691644,4,4,3,2,5
Midscale,Urban,164.85500915403867,86.96461392295086,3,5,3,3,3
Midscale,Resort,121.88413650925419,69.85582957973445,4,4,4,2,3
Midscale,Urban,133.86867177125464,63.34223465089933,3,4,5,2,4
Budget,Resort,109.94612305441339,74.70072844614228,3,1,4,3,5
Upscale,Resort,196.9313915908076,89.04788945649703,5,4,3,1,5
Upscale,Resort,141.1597811462733,93.0531763412807,2,4,4,4,4
Midscale,Suburban,95.32749394481681,68.24778434567408,4,3,3,3,2
Luxury,Suburban,261.6578232681489,79.26449462779077,5,5,5,1,5
Luxury,Urban,248.27823362416794,97.06345514112377,5,5,5,1,5
Upscale,Resort,194.52392036980152,73.75134434779582,4,5,3,1,4
Upscale,Suburban,143.34651293153826,65.63108015131249,3,4,3,4,2
Luxury,Resort,258.13151765747807,83.81323753804617,5,5,4,3,5
Luxury,Resort,283.650542596025,100,5,5,5,2,4
Upscale,Resort,224.8195177021907,71.47114760944017,4,5,4,1,5
Midscale,Resort,196.2176437526653,73.11784923801235,3,3,4,3,3
Upscale,Suburban,120.84771778731049,73.79503359914254,3,5,5,4,3
Luxury,Suburban,239.88383326709163,80.18613329100835,5,3,5,1,5
Luxury,Suburban,226.16915100091956,75.15826745200889,4,4,5,3,5
Luxury,Urban,267.132150464308,85.46888706723449,4,5,5,1,5
Upscale,Suburban,134.20706828934286,68.80738462687951,3,5,3,1,3
Midscale,Urban,141.1377854402862,74.29899669678639,4,3,3,3,4
Luxury,Suburban,201.15965532155673,84.80596316843766,4,5,3,1,5
Midscale,Resort,176.49258190969658,78.37880364516012,5,4,5,1,5
Luxury,Suburban,206.34525458172533,85.15189774564926,4,5,5,1,5
Upscale,Urban,191.58868196419772,63.757106338676124,3,3,2,5,3
Midscale,Urban,86.81918307677103,65.17043448230046,4,4,3,4,4
Luxury,Resort,288.1741715273269,79.97894755334859,4,5,5,1,5
Upscale,Urban,217.69307244253977,62.96309623650609,4,5,4,1,5
Luxury,Urban,279.15407191937237,83.07165409414135,4,5,5,2,5
Midscale,Suburban,136.34182455778256,84.66895963495894,4,4,4,2,3
Luxury,Resort,246.10143003846275,78.53146198268848,5,4,5,2,3
Luxury,Resort,275.76746533566535,64.62673284455099,4,5,4,1,5
Midscale,Resort,158.25747529953966,73.85112599816983,3,3,3,3,3
Budget,Urban,118.00489121737925,61.719279573039444,2,4,4,4,3
Midscale,Suburban,105.80545308653605,71.57886055385389,2,3,2,4,3
Upscale,Suburban,154.91802709962116,62.1888007888269,4,4,5,2,3
Luxury,Urban,301.9532062528107,61.651097401297534,5,5,5,1,5
Budget,Suburban,97.27337820071513,82.40872201073375,3,2,4,5,4
Budget,Urban,56.08888425820545,74.84086687640877,2,3,3,3,3
Luxury,Resort,270.38473017512763,69.17331209772318,5,5,5,1,4
Upscale,Resort,185.19604531505416,63.28724813405849,2,5,5,4,5
Luxury,Urban,334.2896258321076,71.08855304898218,5,5,5,2,5
Midscale,Resort,147.6416367163424,70.53702308838265,4,3,3,2,4
Budget,Resort,148.70099458597883,87.96209293935712,4,5,3,3,4
Budget,Suburban,72.40678122614723,76.6916887194714,3,2,4,4,4
Luxury,Suburban,232.72075525361996,69.73480663364934,4,5,4,2,5
Upscale,Suburban,172.3809237259431,86.67315111365582,3,5,4,2,4
Upscale,Urban,186.43391255827385,63.54450612434001,3,5,3,3,5
Luxury,Suburban,250.82342490148892,96.80699752484078,5,4,4,2,5
Upscale,Suburban,173.99559433709453,74.45500358748029,4,4,3,2,4
Budget,Suburban,27.872601357312256,85.43874230827244,1,2,3,4,2
Midscale,Resort,146.10969218539915,65.67655144930431,4,5,2,3,4
Midscale,Urban,126.91617191723512,74.77234405706812,3,3,3,3,5
Upscale,Resort,197.34739184165596,72.78993929749383,2,5,4,3,5
Upscale,Suburban,186.63212213049613,80.8740044457666,4,4,3,2,4
Luxury,Suburban,267.17567585935853,70.98368038167149,5,5,5,2,4
Upscale,Suburban,136.95497626782335,63.230275381400446,4,4,3,3,5
Luxury,Suburban,243.5358866425646,70.24443432664386,5,5,4,1,5
Upscale,Suburban,130.75580184925417,92.88911362426694,4,4,4,2,4
Midscale,Urban,126.07299058280948,77.44452873636524,3,3,4,4,4
Budget,Resort,127.46163859070313,85.38423264600607,4,5,4,4,4
Upscale,Urban,185.27693027213712,69.78846233214396,4,5,5,3,5
Luxury,Urban,242.9887449219309,78.60594593335402,5,5,3,3,4
Luxury,Suburban,198.56378645658015,77.02172573198257,4,3,2,3,4
Luxury,Suburban,222.2058365828295,76.1314950180848,4,5,5,1,4
Midscale,Resort,161.31245114422913,75.0656121238518,4,4,4,4,2
Luxury,Resort,294.055845311625,84.72069763779785,5,5,5,1,5
Budget,Resort,98.10457941593673,66.0000829990569,4,3,3,1,3
Upscale,Resort,224.66889906977255,86.68959560079074,4,4,5,2,5
Upscale,Resort,180.90401072821066,95.18819253779144,2,5,5,3,5
Upscale,Suburban,146.347199448003,75.24939708636484,3,3,2,1,4
Midscale,Urban,151.25942924671452,81.24925153757893,4,3,3,2,4
Budget,Resort,102.68711314537077,76.21221783785879,5,1,5,2,5
Midscale,Suburban,90.51009727586671,73.25200725339317,3,2,2,3,4
Upscale,Resort,208.8166835019859,82.83172791862418,2,3,4,2,5
Budget,Urban,100.8858641397945,73.46199229169251,3,3,4,3,3
Midscale,Suburban,133.36204896843878,66.64013584723405,3,5,3,3,4
Budget,Suburban,64.16534949360712,71.67751245755784,3,3,4,2,3
Midscale,Resort,117.48029792500625,86.86888640597371,3,4,3,3,4
Midscale,Resort,143.60404752966028,81.44349396973303,4,4,3,2,5
Luxury,Urban,244.23823829131044,83.72332844387869,5,5,5,2,5
Upscale,Resort,186.69181026740057,76.32923787884317,3,4,2,2,3
Midscale,Urban,148.04759255525067,81.4509627633052,4,4,4,2,5
Midscale,Suburban,172.54412740149436,56.60616443656587,3,4,3,2,4
Midscale,Resort,179.8541867855021,76.50722049450314,4,3,5,3,4
Midscale,Urban,136.12901100734302,60.468442027916055,3,4,3,2,2
Midscale,Suburban,122.59167960199217,70.84911023799852,2,3,3,3,4
Luxury,Suburban,266.0692060191729,66.63985470996988,4,5,5,1,4
Luxury,Urban,252.26832057074486,92.76581435921497,3,4,5,1,5
Upscale,Urban,206.61201176314773,71.3773618711458,3,5,4,2,4
Budget,Urban,114.0474779114841,69.67537611154032,3,4,2,2,3
Budget,Resort,116.93412935512369,87.03045924434714,3,4,3,5,3
Upscale,Urban,191.41365016593159,85.78904846002618,4,4,5,4,5
Upscale,Urban,206.29727507531098,74.82620743510965,4,4,5,2,5
Upscale,Urban,189.34403392508705,57.37542749464696,4,5,4,3,5
Luxury,Resort,271.5122750969182,89.23059291334086,5,5,4,1,5
Upscale,Suburban,145.15025049797364,72.07253128036315,3,4,2,3,2
Midscale,Suburban,117.27405190092229,67.63182524638265,4,4,3,3,4
Budget,Suburban,68.62445005732717,67.35248135283418,1,3,3,3,4
Budget,Resort,110.70654307016471,63.233416880168356,3,2,3,1,3
Upscale,Resort,214.4147117414835,64.38770013788829,4,5,4,2,4
Midscale,Suburban,90.67332695025058,63.50440658762878,3,5,5,3,2
Luxury,Resort,259.93950979127334,91.22896572838792,4,5,4,1,5
Luxury,Urban,294.33915331657835,71.32056339742735,5,5,4,1,5
Midscale,Resort,137.96609843298384,72.27999660171294,3,4,4,3,2
Luxury,Urban,267.89470151318443,85.96016991809039,5,4,5,2,5
Upscale,Resort,185.79033553404363,81.88819232487141,4,4,4,3,4
Luxury,Resort,274.2347588376143,61.479293375616564,5,5,5,1,4
Luxury,Suburban,239.7590570533371,94.20760105510529,5,5,4,2,5
Budget,Suburban,44.76158039553404,73.56987001776241,3,4,2,3,1
Upscale,Suburban,174.87596677817493,86.99199786659374,3,5,5,2,4
Luxury,Urban,265.47288071438885,71.24599275680868,5,5,4,1,5
Upscale,Urban,182.08484273388493,72.80109330481699,4,5,3,1,3
Luxury,Resort,286.136663560063,78.75612731922605,5,4,5,1,5
Budget,Urban,101.87612088158083,80.59639540559552,2,4,3,4,5
Budget,Resort,99.0087491557733,61.749453736720874,3,4,4,2,5
Upscale,Suburban,125.07340199480643,70.2111569513099,3,4,4,2,5
Upscale,Suburban,162.65329421955158,82.75778056211765,4,4,4,4,4
Luxury,Urban,234.88197074769045,90.33732378603491,5,5,5,2,4
Midscale,Suburban,109.11950026588202,65.31199338720513,3,5,3,2,3
Midscale,Resort,118.79809586290665,88.87306336775202,4,2,3,3,3
Luxury,Resort,256.77418775281154,78.94487969483293,5,5,5,2,5
Upscale,Urban,196.8027703548403,75.94761506733094,5,5,5,2,5
Midscale,Suburban,136.13306986475837,82.17785333792123,4,3,5,4,4
Upscale,Urban,194.23196373038115,86.53091423217579,4,5,5,3,5
Upscale,Urban,165.13912543549526,69.02210004601719,3,5,3,1,4
Midscale,Urban,129.61656504190051,83.83046032070128,3,5,4,2,3
Upscale,Suburban,187.34090316668298,68.00400213366142,4,5,3,3,5
Upscale,Suburban,172.96710643919766,85.30436837026137,5,5,5,2,4
Budget,Resort,139.67600847473437,70.28288498840719,3,4,4,2,4
Upscale,Urban,214.9175238447463,70.72761546775317,4,4,5,2,5
Budget,Suburban,79.43669943052744,83.76765596746498,4,3,4,4,3
Midscale,Resort,187.73449994091058,82.21216061950558,5,5,4,4,3
Luxury,Resort,255.66965110661064,68.04703747946239,4,5,4,2,5
Luxury,Resort,287.49113139514395,90.20194117005892,5,5,5,1,5
Budget,Resort,111.5129419668384,71.78625409248103,2,4,3,4,2
Upscale,Suburban,165.04347237728754,82.2860292807576,4,4,3,3,4
Upscale,Suburban,193.13494927313792,82.29685616233799,3,5,4,2,4
Midscale,Suburban,122.59483705057076,65.20419406424358,3,3,3,4,4
Luxury,Resort,264.2590826551964,79.42211291634827,4,4,5,2,5
Luxury,Resort,271.24614717706885,80.61537314346862,3,5,5,2,5
Midscale,Urban,116.2165343297964,70.30721438144919,2,2,2,3,3
Budget,Resort,117.75464371877523,54.76684572742705,4,3,3,1,4
Midscale,Resort,147.51007754803192,70.82372840563477,2,1,3,3,3
Upscale,Urban,209.78931737408405,83.29433835223139,4,4,3,2,5
Upscale,Suburban,147.6818098926582,85.5683197447964,3,5,3,1,3
Upscale,Urban,207.75786777529868,89.7618449134931,4,4,2,2,4
Midscale,Resort,178.018253346685,84.2584267913615,4,4,4,3,4
Budget,Resort,109.11674459838365,72.34788152619554,3,3,4,1,3
Midscale,Suburban,145.66229357740815,72.36897990949443,3,4,4,3,2
Luxury,Urban,260.67310763319756,74.61931793698376,5,5,5,1,4
Upscale,Resort,193.6795394488489,87.13484374158318,4,5,5,3,5
Midscale,Resort,161.85998377979638,70.43969440279821,5,4,3,4,3
Upscale,Resort,185.22593703820047,79.44417436521546,4,5,5,3,4
Luxury,Urban,276.2748319892376,90.33332333195581,5,4,5,2,5
Upscale,Suburban,137.6208002972495,79.09573663429701,3,3,3,1,5
Budget,Suburban,102.3248233752367,75.96056631552484,4,3,4,3,3
Midscale,Suburban,58.14483535759506,68.1273390168555,3,1,3,3,4
Midscale,Urban,112.18849694265943,62.82773719912134,3,4,2,2,3
Midscale,Resort,151.5413526884999,73.29427584914575,4,4,4,2,5
Luxury,Urban,242.48256200073214,71.13672415304846,5,5,2,2,4
Luxury,Resort,313.67362928311394,83.94118822505177,5,5,5,2,5
Midscale,Suburban,108.48935070184989,74.65481955744823,4,5,2,4,3
Luxury,Urban,268.8701103906198,77.38959104001559,4,5,5,2,5
Midscale,Resort,177.6842389332789,82.90673029169821,4,3,5,1,4
Budget,Resort,123.82194878392662,89.49910328526731,4,3,3,3,4
Budget,Resort,144.0252509408944,76.3161054662845,2,3,3,1,4
Upscale,Urban,200.9929056718033,83.4500178716426,4,5,5,2,4
Luxury,Resort,297.45534510473306,71.63720798077915,5,5,5,1,5
Budget,Urban,62.84981339112815,71.51396426455722,4,3,1,4,2
Upscale,Suburban,131.84195664822786,75.58340859044688,4,4,4,3,5
Upscale,Resort,154.3398128503349,80.75770905742385,4,5,5,1,4
Midscale,Suburban,103.6681784064019,77.99266189217802,3,4,3,1,2
Luxury,Urban,295.7939124049525,83.57128239932163,5,4,5,2,4
Upscale,Suburban,135.53992919459944,79.33651675072092,5,5,5,3,5
Midscale,Resort,167.876580556208,67.84981428701334,4,3,5,3,3
Budget,Suburban,81.02390410467436,75.15027702214843,4,1,4,2,1
Luxury,Resort,285.963159982262,65.1626447768999,5,5,5,1,5
Budget,Resort,112.89443463894384,83.61604091976339,2,3,3,3,2
Luxury,Suburban,214.5463989344113,85.42232813001375,4,5,5,1,5
Luxury,Urban,244.08080098488557,79.2680322033137,4,5,4,2,5
Midscale,Resort,160.43633117899137,93.29678326763079,3,5,5,2,3
Budget,Urban,132.4909602771954,69.81729316702999,3,2,3,3,3
Upscale,Suburban,140.1623128714019,88.33000268621916,3,4,2,3,4
Midscale,Suburban,106.93664032217379,81.2888668083229,3,2,2,3,3
Luxury,Resort,282.4817039150195,100,5,5,5,1,3
Luxury,Urban,279.7853372526693,93.88171720163994,5,5,3,1,5
Luxury,Resort,274.2167970743913,88.58332187968485,5,5,5,2,5
Midscale,Urban,155.9429326856331,82.06528770842229,4,4,5,1,4
Upscale,Resort,172.58167979813112,82.2431255490915,5,3,2,2,5
Budget,Resort,137.95999138607763,84.15350755751828,2,4,5,2,3
Luxury,Resort,282.4092751942547,88.92961251682163,5,5,5,1,4
Budget,Suburban,42.60886814178713,83.7081009510764,3,2,2,2,2
Midscale,Suburban,51.74103409195584,70.66572718225582,3,2,3,3,3
Upscale,Resort,200.86658412671747,95.7354440222517,4,4,3,3,5
