adr_usd,review_score,dist_center_mi,room_count,service_score,repeat_visit_intent,loyalty_index
153,7.68,6.6,212,52.1,29.7632654,0.205005921
183,8.37,4.3,215,45.7,34.64671632,1.084447684
191,8.52,5.2,228,58.6,36.08011945,1.563285577
164,7.51,9.7,268,53.2,33.77097648,0.468098103
147,7.92,5.1,284,38.1,27.74161734,0.281756504
251,8.59,4.2,189,39.3,21.54348139,29.77528973
179,7.73,6.7,214,41.2,29.3258329,0.836096243
215,8.3,2,198,58.9,33.37660135,5.02684726
210,8.46,5.5,473,48.6,23.40979903,3.950037999
162,7.92,9.2,460,42,21.51774513,0.370479864
139,7.16,12,278,41.5,18.82172781,0.220253053
188,8.18,5,331,43.5,25.18601506,1.286780978
179,8.01,11.4,381,51.7,23.15503522,0.808166204
232,9.11,3.2,288,45.6,18.30104079,11.67290594
192,8.25,3.3,207,43.1,28.23120274,1.66464037
193,8.57,7.5,346,58.7,36.65294844,1.758751161
205,8.56,5.2,127,41.4,31.16510867,3.053814197
154,7.93,6.8,268,57.4,25.23911513,0.258673943
206,8.38,5.7,278,51.5,31.89417343,3.253296737
216,8.71,0.8,307,63.8,50.35804704,5.383261206
217,8.45,2.1,269,46.3,19.89246991,5.646316853
260,9.42,0.2,332,32.6,14.81996772,46.32716899
161,7.38,8.5,239,42.7,26.36024964,0.358313097
114,7.48,8.8,238,59.5,47.29367988,0.067922367
135,7.39,15.2,281,57,28.6087858,0.016440277
206,7.93,7.3,327,52,37.89011893,3.239927837
181,8.19,2.3,253,35.3,24.04134622,0.980753085
177,8.28,3.7,205,34.6,25.3262199,0.755837531
96,6.83,8.5,479,53,25.63364467,0.011563639
173,7.87,6.1,165,52.8,39.52534033,0.641298982
108,6.7,10.4,285,41.6,35.55416029,-0.009913096
227,9.09,0.7,503,54.9,32.31715408,9.094429881
146,7.4,8.3,359,48.9,27.16233781,0.160255877
240,9.18,7.1,225,78.4,56.072541,17.3129937
251,8.93,5,154,60.2,41.07596758,29.80996171
268,9,1.7,363,58.1,37.87683779,68.75993923
252,9.11,0.2,249,40.9,30.22312509,31.26827128
61,6.48,13.5,256,62.7,37.75653787,0.022537305
198,8.38,1.4,121,43.4,20.11985072,2.1930233
182,8.42,4.2,202,68.2,49.70975966,1.030067992
265,8.55,0.2,297,56,37.38816513,59.27286089
132,6.76,7.1,285,30.1,23.65212128,0.097348802
91,6.43,12.2,197,47.2,32.07700104,0.067031311
168,7.88,5.5,382,64.5,43.50959822,0.452945588
232,9.01,0.2,414,48.2,30.50388225,11.76569747
212,8.33,5.1,263,44.2,30.42645197,4.390283169
272,8.81,0.2,399,52.5,27.39687872,83.62459115
152,7.85,7.3,400,51.9,33.36614767,0.200672892
155,8.26,1.2,417,52.3,40.48601613,0.256847623
128,6.89,12.2,381,51.7,36.42933726,0.088931238
107,6.76,15.1,381,47.1,27.77530979,-0.07817684
111,7.06,9.5,374,42.1,31.19069926,3.70E-04
138,7.2,7.2,443,45.9,28.40430908,0.144171855
279,9.37,0.2,278,44.7,39.07372381,117.9625252
196,8.44,3.5,294,55.3,33.15893828,1.950749777
186,8.37,0.2,298,39.7,18.95101423,1.18561999
154,8,8.9,257,41.3,24.58579503,0.264109464
149,7.77,6.6,198,52.3,33.57515729,0.115573977
143,7.55,10.9,440,41.6,32.20314456,0.190457115
85,7.18,12.9,253,54.2,34.31618297,-0.099970523
118,7.06,8,201,43.7,19.73168693,0.017790654
171,8.12,6.8,296,54.4,33.59031103,0.542816215
155,7.93,7.6,256,51.5,30.07624098,0.202611492
144,7.58,9.7,284,48,29.03956601,0.10040526
167,7.79,7.3,327,57,38.06652042,0.490714056
133,7.83,7.3,240,44.6,20.37918901,0.083841318
140,7.58,12,311,54,37.80242756,0.111702915
209,8.34,5.3,264,62,41.35065687,3.656955818
245,8.81,2,413,32.8,18.8851272,22.09537497
164,7.65,4.3,302,49.7,29.92048805,0.406047343
181,7.47,6.4,283,42.7,33.70112789,0.908107683
231,8.79,0.2,454,68.2,49.85066293,11.09229761
182,7.68,8.9,319,51,28.08779115,1.052477036
160,7.78,8.2,108,56.7,27.38225361,0.347707543
191,8.16,7.3,292,62,34.78849605,1.504593008
191,8.2,5,257,61.5,49.38538937,1.533350438
212,8.48,0.7,195,45.7,32.46951674,4.358582374
187,8.41,0.2,226,54,28.16513372,1.244759027
112,7.55,9.6,338,61.3,42.79312991,-0.016221989
217,8.18,4.7,335,46.5,23.13412128,5.589267037
143,7.4,8.6,186,58.8,37.47821155,0.183955389
269,8.48,2.8,352,36.3,19.25703884,72.15710315
171,8.24,7.8,328,32.6,28.03684562,0.572167989
164,7.55,8.6,470,55.6,35.20517482,0.432003711
172,7.93,3.1,294,32.1,26.3864033,0.651218572
213,8.77,2,235,38.8,19.4602153,4.586235002
270,9.17,1.7,331,45.2,24.86229194,75.80540069
90,6.82,10.7,238,38.1,24.79698865,-0.04643949
267,9.01,0.6,458,48.9,30.24210906,65.37480562
78,7.27,9.8,273,55,30.84521938,-0.015007459
229,8.92,3.4,335,37.7,20.27036392,10.09908276
189,8.35,7.1,466,62.6,34.05190269,1.428814648
243,8.63,0.2,359,48.9,32.24611062,20.07935602
108,8.1,9.3,153,51.9,22.04923983,-0.012041147
175,8.37,8.8,273,37.3,23.14811121,0.662257293
235,8.34,2.7,241,59.6,32.08437394,13.56624097
104,6.78,9.3,233,31.6,31.08871441,0.089420176
164,8.09,5.3,410,37.5,33.55406962,0.373255919
187,8.1,9.7,360,46.2,31.59232398,1.259533853
133,7.57,8.3,501,52.6,32.72910254,0.106364048
251,8.32,0.5,323,55.2,32.73709392,29.74052593
158,7.57,4.2,239,43.6,28.32091587,0.313256624
201,8.59,6.4,414,43.2,25.77247178,2.543372555
155,7.2,8.4,425,48.6,30.81469827,0.226228923
226,8.43,1.5,211,46.8,31.65642967,8.746892874
151,7.21,5.6,129,39.8,25.99385396,0.260025656
110,8.05,13,352,41.4,30.48648537,0.080191779
132,7.04,9.1,373,44.7,30.75604708,0.148918856
192,7.92,9.4,216,57.4,34.21319348,1.609944307
170,7.86,5.8,329,43,29.79443486,0.531012324
126,7.68,7.8,434,57.4,28.67296752,0.076727298
213,8,6.3,260,45.2,29.87237267,4.624764748
168,7.38,4.5,307,36.7,27.59680817,0.485335338
231,8.55,0.2,315,39.5,14.86365554,11.11096881
216,8.35,3.8,128,56,27.01107477,5.292587306
285,8.61,6.6,423,61,30.47535453,158.5454523
123,6.77,7.6,343,39.3,14.73392404,-0.070475226
221,8.1,6,290,33.6,27.05797956,6.799174478
199,7.95,6.6,429,41.1,24.45493422,2.30918195
229,8.21,1.2,372,31.8,22.73797832,10.03631905
149,8.06,6.1,386,42.7,29.69258121,0.216586891
185,8.35,9.2,383,44.5,20.25220751,1.060626399
258,8.91,1,212,45,26.3170572,42.04923106
172,8.29,12.7,438,34.7,21.80413241,0.528354624
177,8.31,6.7,185,42,18.18878456,0.671862395
200,8.5,7.1,403,46.9,31.03911314,2.385402089
258,8.51,6.9,400,46.2,23.37246271,42.00958664
168,7.69,5.6,205,64.6,43.77159985,0.469738287
196,8.41,2.3,374,46.7,29.65687708,1.962811805
236,8.98,2.2,341,49.7,34.09578525,14.25214402
88,6.96,11.2,257,41.7,15.04285199,-0.043121281
259,9.29,0.2,204,39.1,33.97522341,44.11447445
205,8.66,5,216,36.5,28.33820276,3.124107582
126,6.44,10.4,183,38.5,28.23697957,0.145365881
178,8.04,8.8,349,39.4,25.74231267,0.845392116
210,8.87,1.5,441,42.1,23.73542412,4.048927848
231,8.86,2.2,353,48.2,33.53467292,11.15479406
223,8.71,0.6,410,45.3,24.44456031,7.511024443
91,7.28,12.3,132,48.3,37.8124765,-0.101441188
183,8.29,6.5,538,66,39.37770317,0.989176824
152,7.79,6.9,377,60.5,43.0402656,0.212736853
259,8.44,0.2,256,51.4,37.8412843,44.15438045
243,8.99,2.4,342,39.5,26.40841642,20.06941124
281,9,2.4,463,53.5,31.22411332,130.1986365
107,7.68,7.1,256,32.1,25.21370003,-0.028181694
145,7.25,5.4,408,35.7,26.61316212,0.148372397
135,7.37,6.1,155,48.1,30.70890112,0.10996521
244,8.74,0.2,207,32,33.54045006,21.08007457
154,7.95,6.1,303,47.5,39.20177155,0.257963597
159,7.33,10.6,466,61.8,45.00339441,0.289125374
218,8.45,5.9,233,45,24.85634769,5.892458638
160,7.86,7.3,262,47.6,31.68689618,0.334875381
187,9.13,6.8,378,48.7,32.27256329,1.276421319
109,6.34,12.1,356,47.7,31.27281019,-0.069845548
278,9.55,0.2,419,43.4,19.30884964,112.2817716
113,7.49,6,258,35.4,25.87948902,-0.040889374
266,8.88,1.1,212,50.3,38.47025174,62.1690297
129,6.95,13.5,384,48.8,23.85182543,0.049093977
246,8.44,2.2,409,53.2,35.14506732,23.27071139
214,8.83,1.6,390,37.8,23.30757972,4.838985843
159,7.71,8.2,218,58.5,35.11275682,0.377225908
157,7.52,10.8,286,46.8,32.6296013,0.314656378
208,8.1,5.2,305,59.5,32.64322587,3.64252943
138,7.6,6.4,217,64.5,45.69424708,0.08855676
185,8.13,5.7,300,66.9,47.16231306,1.143588774
174,8.48,5.6,228,45.3,33.98738912,0.728988475
121,7.91,6.9,285,71.3,42.81842509,0.049847428
167,7.93,5.2,347,68.6,42.4042032,0.394197953
280,9.15,0.2,286,46.6,22.15016552,123.8821254
136,7.22,9.1,134,52.6,28.8405618,0.154490869
94,6.9,12,258,38.8,18.91050381,-0.017341223
230,8.67,2.4,370,58.1,36.43665626,10.61457082
206,8.4,5.6,405,44.3,29.42628319,3.256152521
156,8.1,6.3,223,33.8,15.17044077,0.253584298
187,7.55,0.3,240,42,20.17098989,1.261234467
176,7.49,4.1,329,34.6,23.32419698,0.76405659
96,7.62,8.5,366,47.9,31.59327497,0.025038491
159,8.23,3.3,448,43.6,31.30427862,0.384396282
265,9.11,0.6,399,40.2,17.36395008,59.25194512
232,9.2,6.2,314,47.7,24.43895555,11.64714387
251,8.92,0.3,267,57.4,30.06388005,29.77655211
203,7.62,4.4,323,47.7,27.42494044,2.844149699
216,8.47,6.3,309,61.9,34.78226718,5.43759923
113,7.17,6.8,391,63.4,44.74180966,0.01040868
146,7.42,13.7,214,42.9,30.11397539,0.153931561
219,8.73,7.2,258,54.4,32.94271111,6.213959882
274,8.92,1.5,271,44.5,25.582617,92.32217169
160,7.76,8.1,255,41.5,22.27649388,0.305994033
160,7.52,4.7,365,36.2,22.31832176,0.372156648
157,7.9,8.3,498,57.8,32.73566552,0.264178488
171,8.89,0.3,327,42.1,34.99221344,0.534066426
272,8.62,3.1,318,55.5,34.55710421,83.6467181
191,7.33,6.1,354,40,20.67095977,1.562110128
211,8.68,0.7,276,44.5,23.11956879,4.182439651
163,7.99,5.5,148,69.1,49.24018087,0.36378601
282,9.19,0.2,233,33.3,22.07629611,136.8231137
138,7.3,8.5,323,46.2,28.9437303,0.148136675
152,7.42,6.8,273,53.3,36.32279462,0.209964863
96,7.2,9.9,328,65.1,38.6014362,0.049696996
174,8.01,6,266,44.8,28.19979597,0.614004311
220,8.26,4.7,395,30.1,23.70926725,6.473967577
140,7.64,7.3,217,69.2,46.24506944,0.196913442
197,7.7,3.2,124,46.3,23.97921303,2.081688721
199,8.07,7.8,353,30,24.57128769,2.352795825
159,8.02,5.1,358,30.9,14.34169419,0.311566675
127,7.79,8.5,247,53.1,40.78709951,-0.048025515
196,7.69,10.2,301,46.5,32.18069709,1.946765527
132,7.29,8.6,350,43.2,22.94363011,0.096655811
103,7.41,7.5,347,50.9,32.27839264,0.092870412
159,7.74,5.6,202,42.4,15.9271322,0.292992669
215,8.16,6.5,284,38.5,26.60116885,5.081822047
180,8.21,6.4,281,36.3,17.61601073,0.85808101
128,7.28,9.5,303,56.8,28.02334721,0.019424186
123,6.97,10.7,211,61.4,37.23813871,0.01606726
147,7.78,6,428,55.9,39.89477448,0.247284564
170,7.33,3.7,275,52,28.5094214,0.601251923
96,7.18,9.1,477,50.8,38.63658042,0.044242807
247,9.41,0.2,412,38.3,17.21715969,24.50800052
189,7.73,9.6,333,60.4,32.37862122,1.389727422
178,7.95,15,405,34.8,27.6053187,0.859398368
249,9.02,2.5,290,57.4,28.2772983,26.99010689
163,8.36,5.6,300,41.8,22.95142155,0.340356138
113,7.37,16,289,48.6,27.46604224,-0.007960281
120,7.51,9.2,50,47,23.61878369,0.049900406
270,9.23,1.4,462,55.5,38.59050868,75.79289193
144,7.94,10.3,327,43.5,24.02998255,0.138232706
83,6.7,8.8,214,53.9,27.9318463,-0.042142386
189,8.7,4,305,48.8,28.1406042,1.306404075
212,8.7,3.8,373,46.2,25.5554789,4.394089322
184,8.59,2,206,38.2,18.14898702,1.088597061
219,8.8,2.4,274,34.7,21.71641673,6.197293266
140,7.63,3.5,357,48.4,37.80054487,0.049450956
181,8.13,5.7,302,34,18.71000285,0.889342644
258,8.48,3.3,373,48.4,36.27864636,41.99591602
194,8.66,5.8,242,54.3,38.71627364,1.733643499
142,7.51,9.9,379,51.3,26.92419185,0.040698356
137,7.81,7,309,43.8,28.73366974,0.14853926
224,8.54,5.6,277,57.1,36.85835089,7.934867014
207,8,4.2,329,32.3,20.74314492,3.368049196
219,8.95,3.2,430,31.9,29.16248477,6.156232358
237,8.79,1.5,344,51.3,31.30642645,14.89639233
204,8.01,4.1,313,42.7,20.09767649,2.966299411
201,8.35,0.4,239,37.1,25.72929841,2.544268446
93,7.07,10.2,214,62.6,38.37175978,-0.030910649
220,8.28,4.9,418,58.5,30.12660647,6.442144206
81,6.8,9.5,243,59.9,38.54754866,-0.046141535
101,6.75,11.5,231,62.1,38.16600317,0.040437083
199,8.31,2.9,334,42.6,30.00345035,2.335821749
166,7.63,8.2,364,50.7,31.00385993,0.474084359
167,7.95,5,322,50.1,30.43544545,0.436065704
218,8.7,7.2,366,40.4,19.36693391,5.784432895
173,7.49,11.2,315,39.4,26.49516657,0.668893142
105,6.95,14.5,401,57,24.60564033,0.013813144
137,7.91,9.3,419,47.9,18.75506522,0.107389872
178,7.91,3.9,321,54.5,38.2360258,0.873025921
206,8.2,3.9,326,61,39.9542598,3.210765594
179,8.44,6.4,347,63.6,41.8016114,0.920027842
127,7.46,8.6,254,42,25.06071472,0.04621623
222,8.56,2.8,263,65.3,38.57965678,7.115061065
262,8.68,2.9,435,48.4,25.62120823,51.12251574
241,9.12,0.2,298,60.1,45.1581555,18.22346447
177,8.02,6.3,239,44.1,32.98481084,0.771638357
129,7.96,6.6,167,50.9,29.77574992,0.028762771
230,7.82,7.1,367,52.4,34.58964296,10.5838174
189,8.46,6.4,565,41.5,33.41661058,1.283852117
94,7.02,8.9,221,58,35.5636503,-0.012229945
156,6.78,8.2,251,44.4,38.12249375,0.30120049
188,7.46,6.9,233,47.4,20.02258469,1.334773467
219,8.41,5.9,386,55.4,32.68674303,6.204251608
167,8.08,4.8,178,43.2,21.58845799,0.50250931
137,6.77,6.1,259,34.7,21.65723425,0.141641827
188,7.79,4.5,456,33.3,22.61825267,1.376038703
253,9,4.7,238,50,36.78829556,32.75819421
108,7.37,7.9,332,57.4,33.38183135,0.026477548
166,8.05,11.4,262,46.5,23.49415701,0.536763981
223,8.97,5.9,306,46.2,27.89460161,7.487162238
162,8.11,6.2,294,44.4,14.94613369,0.396600078
210,8.78,0.2,451,46.9,27.67547649,3.970359385
213,8.53,2.1,237,55.2,24.26084724,4.621111311
276,8.73,4.8,455,47.6,26.70249215,101.7803635
209,8.55,3.9,458,51,30.27018974,3.740579042
206,8.54,3.9,472,40.8,23.61542738,3.259039428
173,8.17,2.7,246,52.1,30.42354836,0.6527401
269,9.8,0.2,423,47.1,23.92675477,72.13649393
271,9.14,3.1,335,30,20.44500578,79.60436505
198,7.39,6.1,372,34,25.63339807,2.217111662
180,7.82,4.7,139,51.1,36.80731029,0.86751278
221,8.28,10,389,32,27.54094677,6.864537263
139,7.22,5.4,299,48.3,32.87079791,0.230700971
226,8.89,2.4,397,44.6,31.52328527,8.779181078
211,7.81,8,324,36.3,18.50453124,4.140252215
194,8.63,6.1,311,37.5,25.58326991,1.713139812
239,9.09,3.3,281,40.9,16.48194448,16.50136203
81,6.78,11.8,271,48.5,27.94293785,0.050976186
151,7.8,4.5,495,65.7,39.71842126,0.256615599
113,6.97,14,381,41.3,21.38986948,-0.027894509
180,8.27,3.9,435,40.4,26.28756196,0.850664549
204,8.24,7,350,35.2,23.81533529,2.957165297
187,8.13,9.1,198,65.4,49.26698718,1.310077854
198,8.01,2.7,256,48.9,28.80173941,2.240190649
167,7.66,4.6,292,46.2,28.00599456,0.519029788
193,8.08,8.1,343,45.1,40.55861596,1.669296794
249,9.12,0.2,366,56.2,32.36514449,26.91399517
153,7.38,11.6,431,39.6,13.65307382,0.139586949
217,8.6,5.9,285,38.7,19.71752893,5.617103876
112,7.22,4.6,469,71.2,53.46691322,0.07338627
172,7.79,8.2,366,34.9,29.69708751,0.628315188
171,8.14,4.8,213,41.2,29.27185423,0.529219117
198,7.98,9.3,390,54.6,33.41660347,2.274929903
181,7.46,3.2,274,50.6,33.16509567,0.933502109
234,8.82,0.2,342,31.2,17.45665731,12.99088368
127,7.34,10.5,326,34,22.814984,0.094445905
217,8.5,7,334,34.1,19.50051355,5.651372773
184,7.82,3.2,394,36.8,21.51561274,1.119890758
248,8.36,4.2,278,55.3,38.43527729,25.68162549
221,8.3,7.8,385,49.7,39.37671212,6.756925977
159,7.47,3.2,187,53.6,32.30893895,0.294737066
196,8.19,4.2,354,59.2,31.71406027,1.988420763
103,7.13,7.9,222,51.1,28.45679742,0.03464648
183,7.69,2.9,256,66.6,47.83385338,1.048748791
285,9.66,1.4,257,48,38.60050244,158.4624436
190,8.55,6.2,520,58.2,36.85584062,1.49124852
113,7.03,10.7,354,42.9,30.37375468,0.007374228
186,8.1,8.3,323,33.4,25.70434792,1.190607844
188,8.11,4.2,369,71.7,52.85404633,1.27045122
152,8.06,6.7,324,44.2,29.60005781,0.270998558
108,7.68,8.5,280,39.8,28.1170221,0.028616183
232,8.29,2,245,39.8,15.85113638,11.68912306
230,8.65,6.9,397,53.3,36.39208648,10.56085269
107,7.44,7.5,348,60.2,40.00020343,0.01262018
167,7.88,7.4,447,37.3,20.89449,0.423871046
205,8.4,3.2,108,56.5,34.41597814,3.046746064
210,8.42,7.7,197,35.7,19.221202,3.867242109
149,7.36,5.8,253,36.3,21.36104294,0.246400535
204,8.57,7.5,217,39.3,30.09289976,2.956776269
211,8.54,2.7,357,44,18.71201087,4.107134288
173,7.93,9,215,54.5,33.70055698,0.700538689
135,7.25,9,440,44.8,25.17442877,0.130344493
213,8.4,10.4,291,50.8,37.5989142,4.630379813
147,7.6,9.3,436,49.5,37.70905506,0.167542933
169,7.29,4.3,256,38.7,29.64127533,0.506494703
176,7.39,3.1,80,38.4,14.62955669,0.739567918
226,8.55,2.5,357,64,36.48032846,8.725555344
182,7.95,8.3,333,34.1,20.32651775,1.03999573
146,7.49,9.5,390,31.6,25.80995094,0.249722697
129,7.04,9.1,298,33.3,36.89371817,0.048334612
205,8.95,2.3,314,51,22.85167341,3.048432694
191,7.92,1.7,353,45.1,26.90413371,1.561828172
225,8.81,1.3,295,51.5,31.88791691,8.438652803
261,9.63,3.8,439,69,42.54424205,48.65748042
208,9.08,2.8,479,43.5,35.07423788,3.649209974
133,7.74,10.9,499,37.8,25.28588254,0.077675109
197,9.17,4,387,36.8,35.25770585,2.067203525
214,8.38,5.2,395,41.8,31.49001734,4.789284975
240,8.6,2.5,309,32.1,17.21575683,17.31978286
212,8.71,2.4,193,39.4,25.86094849,4.454916772
180,8.61,7.1,250,44.2,29.40318311,0.921414311
158,7.85,5.4,227,35.7,32.59812345,0.331544464
110,7.32,10.3,193,58.1,33.4569766,0.070921593
193,8.03,9.6,334,46.9,22.19745164,1.821282644
182,8.26,10,402,49.1,26.49544687,1.038780942
149,7.43,9.9,360,36.4,29.88332552,0.125960029
206,8.74,3.7,480,46.3,37.8425042,3.203765819
158,7.63,6.2,391,58.3,38.0682403,0.227705252
197,8.29,2.4,88,59.4,27.92029225,1.948703348
247,8.63,0.6,232,44.3,27.71811932,24.51676408
137,7.61,5.2,365,67.7,44.40868462,0.084673296
189,8.23,3.8,407,35.9,30.82277912,1.430697206
109,7.35,3.7,50,48.3,31.97352075,0.086674699
196,8.4,4.8,202,46.2,35.60290793,1.96518452
185,7.65,5.5,311,48.8,24.76347149,1.152232401
162,7.24,6.7,201,64.5,42.85956497,0.391472765
181,7.89,9.6,264,49.3,39.74013004,0.963303401
152,7.88,10.6,164,62.7,35.87239584,0.189969222
247,9.64,0.8,172,36.8,15.56369481,24.48876817
114,7.65,6.8,199,43.6,26.98461485,0.062568013
222,8.7,3.5,528,61.8,34.09151626,7.136297992
176,7.97,8.4,283,49.5,28.16199204,0.683351517
244,9.02,2.4,346,70.9,49.78438604,21.12971053
181,8.19,1.7,255,70.6,54.99575655,1.023385423
193,7.86,3.7,315,55.4,29.77783949,1.786721443
251,8.28,3.2,281,37.6,24.136432,29.81188868
182,7.56,5.2,242,47,25.89205434,0.975843247
230,7.86,5.5,342,45.8,27.8665322,10.57133127
222,8.99,0.2,130,46.1,32.63827696,7.121336219
250,8.99,2.8,224,33.8,23.93027252,28.31907675
157,7.78,8.8,123,47.6,37.70997696,0.327895645
211,8.4,5.3,190,46,32.47048671,4.175792945
122,7.05,9,344,49,28.02935546,-0.040521207
221,8.52,4.3,243,53.6,31.16929622,6.714523999
89,6.61,16.1,266,47.6,37.38753077,0.009177274
86,6.98,10.6,247,37.4,21.4104323,0.016400432
188,7.77,5.5,261,52.1,29.32491487,1.227862738
222,8.49,5.4,328,70.6,46.33450008,7.109898095
255,9.17,2.1,456,55,34.14512745,36.24139448
129,7.5,2.2,286,47.3,25.43632892,0.146877427
166,7.93,4.4,334,39.9,17.37021816,0.354617178
202,8.34,2.6,303,35.1,31.0542187,2.611310892
211,8.83,6,428,51.5,32.06166925,4.108957765
239,8.96,2.5,479,51,23.84082627,16.50742193
143,7.28,14.8,357,54.3,32.72500551,0.163437614
180,7.47,10.3,231,40.9,23.92195218,0.890287513
226,7.94,3.7,172,31.6,22.04474643,8.624704377
176,7.87,5.8,96,36.2,28.89779238,0.712942942
93,6.96,11.9,418,38.7,23.25427259,-0.015461926
153,7.74,9.2,237,48.2,31.72834688,0.230083874
236,9,2.1,372,60.3,31.63176595,14.31662803
176,7.72,7.4,268,59.9,38.76292935,0.710632036
192,8.64,5.6,293,51.1,27.77820878,1.639075617
283,8.97,0.2,438,68.7,43.56619994,143.5907898
257,9.21,1,193,37,31.33364122,39.92379657
95,7.27,11.8,266,56.5,31.14188847,0.045658223
242,8.76,1.2,475,58.2,31.56219261,19.06908933
130,7.84,7.3,287,39.1,26.52042798,0.214268233
179,7.93,5.4,345,30.3,20.99658412,0.867455223
197,8.75,3.7,601,42.7,14.50718989,2.094143365
184,8.38,7,374,49.5,29.80726904,1.100033386
99,7.48,5.7,218,41.9,27.06455808,0.109056515
252,9.04,0.2,389,52,26.93356333,31.30206376
133,7.65,7.9,317,51,25.17493845,0.077280487
107,7.8,4.5,290,65.7,39.71024537,-0.033300617
216,8.2,7,376,48.3,30.25046217,5.271564494
227,9,6.6,391,41.7,21.56402796,9.104904408
202,8.69,5.6,200,48.8,25.78195059,2.734830527
134,7.33,12.4,401,33.5,24.9573177,0.08490925
232,8.29,4.7,280,43.5,31.61450978,11.65544434
213,8.15,5.4,549,39.6,23.35265608,4.632863673
265,8.83,0.2,245,45.3,22.22236872,59.32919511
257,8.82,5.8,351,38.3,31.4095983,39.95108139
112,7.11,7.6,311,52.7,30.63757366,0.009734064
173,8.09,5.6,518,57.1,29.02338936,0.659613568
206,8.66,1.9,310,31.3,18.83828965,3.255199164
223,8.19,5.7,205,50.4,26.27787728,7.531504823
155,7.61,10.1,320,36.3,25.04348914,0.350751429
262,9.69,2.2,291,60.1,34.06694181,51.12978372
125,7.54,7.3,206,46.1,19.86550485,0.046575898
164,7.88,3.3,216,44.9,30.08566736,0.436883422
130,7.49,11.5,240,44.9,17.12311997,0.075040547
229,8.44,4.2,371,46.3,29.20755385,10.12068778
261,9.8,0.2,242,37.7,25.24502237,48.66771265
228,8.73,0.4,378,44.7,27.54488863,9.627284536
194,8.54,3.1,357,63.8,35.64244868,1.72609714
183,7.34,8.4,264,61.2,56.10339494,1.051104935
214,8.84,4.2,419,64.4,43.18284754,4.798995032
234,9.26,0.2,511,49.9,36.26841809,12.84240463
197,8.61,5.3,221,49.5,29.64227921,2.070477226
169,7.79,6.8,351,41.7,25.23879592,0.54623805
130,8.05,6.8,293,40.7,31.97285639,0.082124921
173,8.18,4.3,229,44.1,26.32024297,0.677023547
104,7.03,8.8,263,45.2,37.02149363,0.068623295
141,7.77,8.6,298,32.4,20.47519653,0.17455796
215,9.06,5.6,223,38.1,21.86605252,5.051798637
209,8.23,1.3,436,37.7,32.44240675,3.706586197
164,8.17,6.2,216,33.9,19.08309528,0.39859595
228,8.43,4.8,346,46.4,32.9454719,9.663591172
233,8.29,1.5,307,32.7,25.83701937,12.27668702
124,7.68,8.6,253,46.2,26.58133689,-0.024162327
118,6.52,13.2,162,52.9,33.51150116,0.067526792
217,8.51,3.2,365,34.3,26.47505418,5.605948206
220,8.7,2.3,520,47,27.16852108,6.460824916
145,7.74,7.1,317,48.9,27.10986854,0.170746958
206,8.61,3.8,281,44.1,28.77085398,3.323910769
95,7.12,10.6,173,35.7,22.68513068,0.078820633
265,8.96,0.2,343,39,24.67740536,59.23912127
196,8.52,5.8,246,48.4,33.90413803,1.991309398
245,8.61,6.2,318,58.9,41.06863507,22.08888655
162,7.68,10.7,78,52.9,31.37319556,0.337572289
198,8.45,4.8,390,45.8,32.38304386,2.296956085
125,7.14,4.7,211,36.7,21.82191693,0.135511496
197,8.47,8.9,330,58.8,32.97715691,2.07966795
189,8.53,2.2,350,44.7,23.6331801,1.376325415
184,7.93,4.4,219,37.6,21.89436082,1.035029482
202,8.33,6.1,320,43.2,20.78934198,2.780385698
167,8.17,7.6,411,57.7,30.41499076,0.483941675
123,7.47,6.7,345,53.4,26.98306727,0.025235646
99,7.14,9.1,125,43.7,28.06665454,0.070777605
178,8.4,4.3,403,37.6,30.50458843,0.76644023
217,8.86,2.3,337,44,31.43335056,5.628185451
202,8.04,8.3,416,34.1,19.79258772,2.746126621
162,7.46,7.9,413,52.4,37.82438739,0.363451448
189,7.97,6.6,374,35.6,27.83177633,1.483512719
200,7.95,5.3,310,72.9,57.24474216,2.455657852
96,6.19,14.3,376,36.8,28.04931355,-0.019380832
207,8.58,0.5,365,58.6,43.22260498,3.448263015
196,7.82,8,330,58.5,29.74383214,1.955550428
174,7.67,6.4,266,40.5,19.85622819,0.648030828
166,7.79,9.4,316,49,23.46634813,0.493979844
117,7.99,2.7,263,49.9,38.22569472,0.017115
109,7.16,8.1,348,39.5,26.52823242,0.026372438
167,8.11,7.4,456,60.7,38.20843929,0.529160593
159,7.62,9.7,106,57.9,31.69893306,0.262383755
243,9.02,0.2,350,31.1,28.29669436,20.16530162
144,7.39,9.2,215,51.4,24.65325388,0.2563984
136,7.2,6,285,38.6,24.06008982,0.134835329
92,6.47,12,471,39,18.29575303,0.033056057
237,9.14,1.1,308,49.1,23.88999805,14.92826989
192,8.6,4.2,373,54.5,36.33152673,1.659810467
123,7.29,10.7,275,36.9,13.69011371,0.029833983
192,7.81,3.7,391,36.6,21.76396288,1.649670888
181,8.26,6.2,277,36.4,13.85091525,0.91767814
191,8.61,7.1,362,33.6,16.82188108,1.596205428
181,7.84,6.9,321,63.7,44.34583949,0.986577882
168,7.79,4.1,256,43,26.91908806,0.564466596
276,9.15,0.2,323,38.7,13.93787538,101.8930755
196,8.06,6.9,350,43.7,28.05669175,1.958454063
