adr_usd,review_score,dist_center_mi,room_count,service_score,repeat_visit_intent
208,9.08,2.8,479,43.5,134.69136243556952
133,7.74,10.9,499,37.8,113.8138035808298
197,9.17,4,387,36.8,118.49291352447224
214,8.38,5.2,395,41.8,124.07916575558488
240,8.6,2.5,309,32.1,106.7775107445648
212,8.71,2.4,193,39.4,125.63356894175088
180,8.61,7.1,250,44.2,132.05369344112685
158,7.85,5.4,227,35.7,111.62465824643056
110,7.32,10.3,193,58.1,154.47747158486453
193,8.03,9.6,334,46.9,138.093483025772
182,8.26,10,402,49.1,141.05123768415905
149,7.43,9.9,360,36.4,107.09577729409612
206,8.74,3.7,480,46.3,134.23297732906772
158,7.63,6.2,391,58.3,151.57108977281635
197,8.29,2.4,88,59.4,154.55290646021243
247,8.63,0.6,232,44.3,134.3314678555852
137,7.61,5.2,365,67.7,172.4625522514352
189,8.23,3.8,407,35.9,113.73994135541204
109,7.35,3.7,50,48.3,135.71323570628783
196,8.4,4.8,202,46.2,133.37633461083905
185,7.65,5.5,311,48.8,135.58006470267554
162,7.24,6.7,201,64.5,165.9005123590489
181,7.89,9.6,264,49.3,138.50175844363525
152,7.88,10.6,164,62.7,163.2513695008238
247,9.64,0.8,172,36.8,123.2616312200132
114,7.65,6.8,199,43.6,126.54127105648492
222,8.7,3.5,528,61.8,166.523101408157
176,7.97,8.4,283,49.5,136.405238178282
244,9.02,2.4,346,70.9,188.1666671911372
181,8.19,1.7,255,70.6,185.00503931183
193,7.86,3.7,315,55.4,152.86103498677872
251,8.28,3.2,281,37.6,118.34526913359068
182,7.56,5.2,242,47,130.83372986269546
230,7.86,5.5,342,45.8,129.83730616101892
222,8.99,0.2,130,46.1,135.9746304868282
250,8.99,2.8,224,33.8,111.726604262025
157,7.78,8.8,123,47.6,135.51837124250676
211,8.4,5.3,190,46,134.5127935070713
122,7.05,9,344,49,129.5372788273904
221,8.52,4.3,243,53.6,146.0788247403711
89,6.61,16.1,266,47.6,128.2043318125313
86,6.98,10.6,247,37.4,109.99987749456209
188,7.77,5.5,261,52.1,138.43505131592943
222,8.49,5.4,328,70.6,182.01710554837575
255,9.17,2.1,456,55,155.90512230339337
129,7.5,2.2,286,47.3,135.02357183035295
166,7.93,4.4,334,39.9,115.42426254335544
202,8.34,2.6,303,35.1,109.38911144403605
211,8.83,6,428,51.5,144.98938630556356
239,8.96,2.5,479,51,147.1507921572977
143,7.28,14.8,357,54.3,145.6616784428285
180,7.47,10.3,231,40.9,118.50862153739922
226,7.94,3.7,172,31.6,99.67534262410004
176,7.87,5.8,96,36.2,110.48889516627136
93,6.96,11.9,418,38.7,111.07902802668823
153,7.74,9.2,237,48.2,134.69483743116598
236,9,2.1,372,60.3,168.84577036226335
176,7.72,7.4,268,59.9,157.04645893912402
192,8.64,5.6,293,51.1,145.55252881027738
283,8.97,0.2,438,68.7,180.83920331674616
257,9.21,1,193,37,117.56954430191216
95,7.27,11.8,266,56.5,150.6218957957372
242,8.76,1.2,475,58.2,158.0987426406945
130,7.84,7.3,287,39.1,122.8704183792444
179,7.93,5.4,345,30.3,100.43512587565444
197,8.75,3.7,601,42.7,129.27050715215736
184,8.38,7,374,49.5,140.76690957797828
99,7.48,5.7,218,41.9,124.88729108008012
252,9.04,0.2,389,52,150.5278542208072
133,7.65,7.9,317,51,139.74801871250406
107,7.8,4.5,290,65.7,168.06762038677834
216,8.2,7,376,48.3,135.5225444785651
227,9,6.6,391,41.7,126.83002138932538
202,8.69,5.6,200,48.8,143.4798968619566
134,7.33,12.4,401,33.5,103.2720368484582
232,8.29,4.7,280,43.5,126.93560275464034
213,8.15,5.4,549,39.6,121.53411895576056
265,8.83,0.2,245,45.3,137.44036003804433
257,8.82,5.8,351,38.3,119.31093703185736
112,7.11,7.6,311,52.7,140.06013491191527
173,8.09,5.6,518,57.1,155.34056837344758
206,8.66,1.9,310,31.3,105.89031112692808
223,8.19,5.7,205,50.4,142.56273294296955
155,7.61,10.1,320,36.3,114.07839705154286
262,9.69,2.2,291,60.1,168.52922689175807
125,7.54,7.3,206,46.1,129.33859546493153
164,7.88,3.3,216,44.9,130.1708289217889
130,7.49,11.5,240,44.9,127.15131094052008
229,8.44,4.2,371,46.3,136.05553012306555
261,9.8,0.2,242,37.7,123.95205769715947
228,8.73,0.4,378,44.7,133.93704542880224
194,8.54,3.1,357,63.8,167.1725185848642
183,7.34,8.4,264,61.2,159.1278073166068
214,8.84,4.2,419,64.4,171.96756802543263
234,9.26,0.2,511,49.9,143.71891484896494
197,8.61,5.3,221,49.5,141.22386158432596
169,7.79,6.8,351,41.7,123.09398989084582
130,8.05,6.8,293,40.7,121.83468592804093
173,8.18,4.3,229,44.1,130.48696752504225
104,7.03,8.8,263,45.2,127.4317984863071
141,7.77,8.6,298,32.4,105.30692805945571
215,9.06,5.6,223,38.1,120.85102164704932
209,8.23,1.3,436,37.7,113.8936876038859
164,8.17,6.2,216,33.9,108.08933006017529
228,8.43,4.8,346,46.4,137.28931087302163
233,8.29,1.5,307,32.7,106.60704727018386
124,7.68,8.6,253,46.2,127.52541669790978
118,6.52,13.2,162,52.9,139.38276644573952
217,8.51,3.2,365,34.3,111.71363862138674
220,8.7,2.3,520,47,136.69879328961562
145,7.74,7.1,317,48.9,136.846723005712
206,8.61,3.8,281,44.1,133.9887753390907
95,7.12,10.6,173,35.7,109.59839218751368
265,8.96,0.2,343,39,121.8874062129091
196,8.52,5.8,246,48.4,139.4213297237161
245,8.61,6.2,318,58.9,157.9418217101315
162,7.68,10.7,78,52.9,142.7444933480625
198,8.45,4.8,390,45.8,137.86648079493034
125,7.14,4.7,211,36.7,112.0960193710219
197,8.47,8.9,330,58.8,159.4914905494337
189,8.53,2.2,350,44.7,130.66506970939446
184,7.93,4.4,219,37.6,112.1167534056632
202,8.33,6.1,320,43.2,132.3021037075274
167,8.17,7.6,411,57.7,156.47925944967696
123,7.47,6.7,345,53.4,142.96210218126578
99,7.14,9.1,125,43.7,125.2561346759025
178,8.4,4.3,403,37.6,115.00082833428218
217,8.86,2.3,337,44,133.7531283952129
202,8.04,8.3,416,34.1,111.2817406044772
162,7.46,7.9,413,52.4,141.67965968075666
189,7.97,6.6,374,35.6,113.95256188776676
200,7.95,5.3,310,72.9,186.83310286281852
96,6.19,14.3,376,36.8,103.19238476224008
207,8.58,0.5,365,58.6,161.24862547269493
196,7.82,8,330,58.5,154.69097094742213
174,7.67,6.4,266,40.5,118.28203188554012
166,7.79,9.4,316,49,138.4987692132353
117,7.99,2.7,263,49.9,138.7987572093224
109,7.16,8.1,348,39.5,114.7511452422263
167,8.11,7.4,456,60.7,163.98801619256872
159,7.62,9.7,106,57.9,151.4888392088029
243,9.02,0.2,350,31.1,110.49058773494409
144,7.39,9.2,215,51.4,143.833910919986
136,7.2,6,285,38.6,114.42896250008664
92,6.47,12,471,39,111.19386234827364
237,9.14,1.1,308,49.1,142.90715666461355
192,8.6,4.2,373,54.5,152.98192282565208
123,7.29,10.7,275,36.9,109.24603566079296
192,7.81,3.7,391,36.6,112.82633963650323
181,8.26,6.2,277,36.4,112.72674798351774
191,8.61,7.1,362,33.6,111.826807572061
181,7.84,6.9,321,63.7,167.9827376819274
168,7.79,4.1,256,43,127.43599801610266
276,9.15,0.2,323,38.7,127.11441942485834
196,8.06,6.9,350,43.7,126.40711633076172
175,8.07,9,259,40,122.28237858445468
216,8.78,4.9,321,56.5,154.0454651058096
225,8.22,6.6,299,65.1,170.3850324827039
155,7.49,5,391,34.7,108.74093336921692
168,7.94,11.9,361,63.5,165.22322169926187
159,7.59,9.3,431,56.1,150.8412813997558
188,8.57,3.8,377,38.7,118.44911061220944
214,8.6,2.4,366,34.5,111.25929859176988
152,7.93,9.7,264,52.7,144.9684061470999
206,8.59,9.4,417,36,113.72536246718792
200,8.2,7.6,501,63,163.10829582036726
199,8.38,4.8,384,41.7,125.78619265905516
156,7.66,11.1,301,45.1,129.44980019080904
174,7.84,8,183,47.5,134.47342914812228
114,7.3,6.8,362,44,123.52250454862336
158,7.45,6.1,275,54,147.05040731452087
121,7.63,8,232,51,142.30507132012283
234,8.58,2,298,36.6,111.35265828790016
211,8.43,0.2,283,54.5,153.39914967505825
130,7.58,5.4,268,40.8,115.94090450569298
188,8.52,5.5,388,40.5,122.91089927512914
285,9.04,0.5,356,51.2,145.38165377248143
252,8.89,0.9,448,49.3,141.78978843415382
227,9.15,0.2,230,51.2,150.78376753744848
129,8.12,9.7,363,47.6,136.86902677656815
230,8.47,2.4,511,73.6,190.53779617148373
140,7.68,12.9,204,54.2,142.6440151373104
184,8.36,9.5,230,41.4,124.99265068548311
188,8.11,4.6,266,52.6,147.0076063077478
249,9.72,2.8,229,55.7,161.72189428678723
150,7.33,12.5,458,43,120.70350529904955
180,7.77,8.1,377,40.4,121.5250861040613
273,9.42,0.2,434,68.9,182.10958844340948
163,7.76,8.1,310,40.8,123.87748603775266
192,8.4,5.4,393,59.3,159.0027314195129
256,8.66,4.6,426,54.4,153.63004877353868
194,8.28,1.2,270,38.8,119.63582269027089
146,8.07,5.7,337,43.9,126.02279896477424
169,8.1,4.3,269,36.4,115.58851731213718
234,8.68,6.6,388,48.1,139.66675368525478
183,7.77,12.4,350,48.8,138.08681554969567
245,9.24,1.2,286,40.8,128.2363841716444
202,8.61,6.1,354,57.2,159.1869945048198
191,8.35,7.9,324,42,125.79336104179616
202,8.08,4.6,349,40.3,123.23045729938605
105,6.96,11.2,116,48.1,130.29563827017776
199,8.91,2.5,342,48.2,142.0045766364976
160,8.37,6,203,47.1,136.8071430444879
127,6.95,5.2,453,52.6,141.63771955419674
228,8.3,6.1,239,38.4,117.05791501008626
215,9.07,0.2,337,41.6,128.90538299573575
222,8.69,4.6,463,42.1,126.4896698417363
228,8.82,2.8,197,62,169.9172756514669
93,7.2,11.8,355,36.9,108.52662724104984
195,7.91,6.7,269,51.9,146.8144773927535
203,8.22,4.8,377,43.9,130.48074320407824
267,8.72,4.4,389,40.7,124.97258404229233
257,8.54,5.1,391,52.1,149.31239295041166
230,8.59,5.9,255,47.8,138.3808181197235
226,8.39,6.1,264,42.7,128.47652456327208
255,9.44,2.6,182,59.1,166.4563888000302
246,9.19,1.1,258,47.3,141.39607686482063
269,9.26,2.6,470,55.9,156.90647154058178
184,8.46,0.7,236,44.1,127.9983114447976
118,6.54,13,218,34,97.33679858045234
138,7.72,5.5,261,36.4,110.48740728199746
208,8.23,4.1,244,52.4,147.31558638440492
258,8.85,0.2,342,55.3,154.37192503299434
158,7.96,7.7,292,38,113.39329813306412
152,7.8,5.5,247,43.9,131.11295520390016
211,8.58,2.9,467,57.6,159.5040188460972
140,7.28,11.1,165,38.9,118.09323620053124
164,7.98,6.7,316,55.6,153.5260727074426
200,8.22,8.6,234,57.1,154.077241763271
75,7.16,6.7,196,47.5,129.97615759350643
233,8.77,2.8,321,41.7,124.36863804346058
151,7.66,7.9,278,44.3,128.38094690621935
220,7.94,8,428,41.6,126.14731850445467
239,7.97,8.4,313,44.7,127.4090302438548
247,8.99,3.7,408,48.1,138.74560470636166
162,7.81,6.7,202,36.9,114.61535613672896
154,8.35,8.9,349,51.7,142.11704192879856
136,6.82,8.1,208,54.6,147.1432231155371
150,7.05,6.7,173,51.6,139.5942715556125
244,8.69,1.5,252,49.9,139.82020989232288
189,7.6,7.1,264,51.6,141.90983779146484
128,7.36,7.2,233,57.5,152.010363731622
165,8.29,6.3,347,57.1,150.71317293363066
102,7.24,7.2,257,37.6,111.3162839393521
177,8.16,7.6,403,47.7,135.02547846426592
229,8.75,3.4,292,43.7,129.3754060144855
233,8.75,7.8,281,75.3,194.82743363950135
103,6.49,8,214,33.1,100.35178060458762
260,9.21,2.8,309,60.1,169.70401766642811
109,7.11,9.3,158,50,130.2849847078092
66,7.06,10.9,295,42.1,120.98722265561992
198,8.78,3.4,329,53.7,149.39529777732943
223,8.03,5.3,242,41.6,125.662660330761
199,8.71,5.4,456,49.9,144.04172334831566
229,8.66,0.2,293,41.8,129.78991434412086
260,9.09,3.1,264,63,168.48447738848668
216,8.72,1.6,204,38.8,122.18926259525767
253,9.8,1,248,37.3,124.19031867606924
168,8.43,5.9,218,35.1,114.44572449183885
220,8.36,3.5,358,53.1,147.53766298273
187,8.52,1.6,407,43.8,132.48803369185745
190,8.41,5,435,52.2,145.56007824904822
122,7.13,7.2,414,43.6,121.99152519221376
219,8.7,2,426,39.8,123.15075860291157
215,8.49,6.4,368,56.4,153.11149565523542
109,6.8,10.3,477,36.8,106.6868567183314
175,7.96,5.1,301,48.6,139.22000765696484
129,7.06,8.9,330,46.8,132.20365740861143
169,7.85,9.5,419,41.7,124.87850935925673
130,7.67,5.9,318,39.6,116.70026964962284
220,9.37,7,217,35.6,118.68695977107924
180,8.09,2.5,250,41.4,123.44697929788948
142,7.41,5.1,290,35.4,105.3319450541284
229,8.71,6.2,297,47.4,138.86481642228142
110,6.64,9.2,264,33.6,98.75141334465638
151,8,5.4,323,50.8,139.4787515621057
204,8.02,1.4,487,31.8,105.1510109227318
205,8.48,6,218,40.6,122.18413622578731
189,7.81,2.4,78,41.9,122.56190249898076
148,7.79,4.9,217,35.3,107.60256884623712
234,8.54,2.6,239,58.2,159.21188885170628
257,9.35,0.2,515,43.1,133.93469310630095
131,7.47,12.2,211,33.6,105.55509050933382
141,7.41,4.3,172,41.5,117.8994840455412
136,7.41,6,299,49.5,138.56608450005317
256,8.66,5.9,445,35.2,116.68594342608878
215,8.04,2,276,48.4,137.7458208528215
192,8.28,5.4,233,41,123.7149590957687
265,9.48,0.2,459,49.4,146.35468580664215
137,7.99,9.5,429,55.2,150.86509189187953
204,8.69,4.6,475,40.4,125.00284717744528
143,7.56,8.4,250,43.3,124.67364723789632
200,8.14,5.4,262,38.4,118.80764634182948
208,8.51,7.4,320,72.2,186.27846291524492
108,6.71,14.3,351,36.2,108.20868985700434
152,7.54,7.6,204,38.5,114.62463437645876
187,8.11,12,241,57.4,151.83861196692766
184,8.22,4.7,371,43.6,128.1005592612332
212,8.31,6.5,266,49.3,141.04404090530775
133,7.1,5.6,227,37.5,112.9600633456674
163,7.75,7,445,68,174.87042086523022
159,8.21,4.1,318,50.7,138.569861596658
222,8.53,2.6,259,44.8,132.25966353185072
147,7.94,3.6,381,49.7,136.70157615606507
127,7.57,4.7,318,46.2,128.2977885927005
251,8.99,3.9,316,38.2,119.29874589753008
214,8.8,2.4,224,54.3,151.00154615097486
203,8.36,7,300,49.5,143.0742581811134
148,7.44,7.8,333,33,101.53694220091232
155,7.5,5.2,220,42.5,121.62187445209406
169,8.36,7.3,255,52,146.1683469228005
226,8.8,0.2,329,60.5,166.78075925115837
157,7.68,9.3,262,48.3,133.66658997985004
206,8.39,7.5,197,50.3,140.89755227226
207,7.76,2.3,241,67.3,172.3627685555723
233,8.31,1.1,485,57.5,154.20656260153325
196,8.54,6,288,41.5,127.5400666989396
106,7.35,9.5,409,38.8,109.9860837318021
238,8.66,2.5,282,46.3,134.84461584529018
239,8.56,1,178,33.8,107.51771995581224
124,6.93,10.9,368,53.6,137.93643043162044
171,8.25,3.8,313,54.9,151.10731639415854
166,8.18,9.6,460,55.7,155.37647132264556
153,8.38,6.4,226,56.7,158.56928070959967
181,8.57,6,411,46.9,135.5244475832945
226,8.18,2.3,216,53.9,147.3060885829635
222,9.04,4.4,165,39.2,122.52354739305682
203,8.35,9,512,57.1,157.3702204635677
172,8.26,8.6,470,53.3,142.77660607403993
196,8.66,1,233,52.1,147.99540094884458
250,9,5,368,39.6,123.3889192379849
234,8.02,3.1,277,59.4,157.41212300629778
218,8.68,5.3,366,47.6,134.58775993735975
163,7.97,9,334,45.7,130.83834716443408
158,7.47,9.9,454,44.5,123.05188645508828
177,8.32,4.6,312,48.3,138.1693842536153
196,8.75,3.8,273,42,125.96019664497317
116,7.34,8.2,274,47,130.7926394483671
215,8.34,5.1,278,70.5,183.62200815876756
139,7.53,5.2,299,58.6,153.8425224656041
133,7.91,3,263,64.9,167.305203087568
188,7.59,7.8,399,45.6,127.92651554193938
278,9.63,0.2,307,48.5,143.815212993571
272,8.98,0.2,153,41.3,124.51344834188906
139,7.61,9,292,37.6,111.6887635721876
218,8.7,6.2,312,36,115.1131897302857
186,7.92,3.5,370,56.9,152.9583333804012
94,6.96,10.4,312,46,127.45908347977458
190,8.44,4.1,365,70.1,184.98375144624703
134,7.08,4.5,306,35.1,106.26734206332772
139,8.21,8.8,264,43.7,131.40157394948412
235,8.72,8,172,54.6,151.5041480705594
158,7.64,6.8,339,33.1,107.10133682000068
116,7.31,9.3,266,45.6,128.9368178156352
206,8,5,461,34.5,106.61658222953191
210,8.23,5.2,414,53.5,148.95434202497046
214,8.62,3.7,280,30.2,101.02461431886104
167,7.7,6.8,133,67.3,174.99446135138342
130,7.76,7.9,224,42.5,122.72050770994484
221,9.06,2.9,123,36.1,117.02777962592675
93,7,13.6,265,35,103.64092702211352
127,7.45,8.3,447,45.8,127.1456434152714
223,9.11,3.5,221,40.7,130.35427941839356
92,6.93,13.4,286,52.5,141.63360904580554
137,7.48,6.5,462,50.4,139.5504261540549
150,8.06,11.6,310,36.3,113.04723991800788
228,8.41,3.4,288,37.5,118.5226676291036
237,8.57,3.5,366,50.4,144.9734255538319
172,7.99,0.2,327,44.2,131.55704119676258
242,9.04,4.7,177,51.8,150.50007955642485
213,8.23,4.5,246,51.6,143.93762198708498
89,7.59,10.7,286,61.2,159.92021411348023
231,9.14,2.3,389,45,134.76385487132774
234,9.11,4.3,50,58,160.82252287836835
184,7.98,7.9,349,49.7,138.82663212100897
223,8.12,3.9,408,46.3,135.6457614991965
240,8.47,8.4,282,48.5,134.6932807346038
170,7.89,4,130,48.1,134.24630834317932
121,7.26,12.3,320,41.7,119.4342385612667
150,8.06,4.3,415,50.3,138.33348319249362
128,7.19,3.4,357,36.7,112.58820122021108
223,9.47,5,303,44.9,136.68210339797628
186,7.58,2.1,95,42.3,120.2661637375728
181,7.69,4.4,279,51.1,138.86677242637865
176,7.31,9.8,289,42.4,123.09479032502688
238,9.27,2.1,380,37.3,124.68801868100816
132,7,10.2,382,43.8,122.35146299237552
177,8.06,7.1,410,62.4,165.3140576147526
188,7.83,7.9,430,57.5,152.2529298798898
191,8.31,4.6,305,41.3,126.78328942145838
136,7.22,7.4,340,43.3,124.14531385269191
251,8.9,2.6,402,75.8,191.44149307428492
180,7.93,5.1,235,49.1,136.55953490836495
260,8.66,0.2,362,51.9,146.63176501131693
219,8.89,4.1,282,45.3,132.83367865323896
244,9.09,2.7,300,61.2,167.30355164879572
200,8.23,3.1,360,44.2,127.28311769147162
245,8.85,3.5,460,45.6,136.16861590746117
173,8.26,6.4,498,42.9,127.77128952773027
186,8.63,5.9,451,37.1,118.97196870627876
251,9.11,1.9,241,36.9,120.18291227186714
237,8.58,1.2,349,40.9,127.88822807770772
143,7.34,7.7,238,51.7,139.3277242454238
114,7.22,10.2,338,32.2,96.19339326512714
203,9.18,5.5,379,55.1,156.15131842615978
275,9.6,0.8,241,36.7,122.699697690051
169,8.16,10.3,296,43.1,126.1975288009744
173,8.16,5.2,307,65.5,174.60175295526582
161,8.3,6.9,300,70.8,185.28953735737213
121,6.76,10.2,388,56.7,148.27498659784243
297,8.45,4.2,335,53.7,149.78954951554925
193,8.46,5.1,283,36.4,113.99699873361244
135,7.28,6.4,187,41.1,118.2461132644361
116,6.9,12.8,356,76.7,188.83835569533983
141,8.25,9.2,199,34.9,112.98559357649538
191,8.51,8.2,400,40.1,122.15777068637134
181,8.28,12.3,394,44.1,128.14349348315272
165,8.13,7.7,202,32.3,110.2012117237322
214,8.69,2.5,358,31.5,107.4871143406994
209,8.51,0.8,453,32.3,105.34279358932508
136,8.11,4.5,480,64.8,172.01195811268647
135,7.68,10.2,402,62,162.5233729957957
145,7.81,10.8,247,56.4,153.50357849704326
191,8.33,3.7,468,50.7,143.15359390512168
168,8.03,9.1,254,64.5,169.03314189750958
139,7.11,7,213,47.2,130.13122324142455
232,9.27,5.4,278,46.4,139.97556159410507
273,9.57,0.2,161,36.5,119.62982853691211
174,7.65,5.5,286,46.2,129.33927353945373
180,7.94,7.1,268,36.3,111.93044158772128
239,9.05,5.1,255,39.5,124.59260286327418
184,8.27,6.5,328,37.3,115.3152470894612
191,8.31,6.5,282,59.3,160.7839691249158
123,7.38,8.3,261,46.5,127.696529174796
128,6.9,6.6,285,52.6,136.83808309426524
161,7.62,7.3,308,51.4,144.68402126501618
239,8.99,3.2,375,32.9,111.54575422612062
175,7.62,6.4,245,49.7,136.70594373321083
199,8.4,9.2,302,46.2,133.84008430301927
222,8.47,4,258,35.1,114.12023706208711
147,7.72,4.3,253,36.2,110.57935837154128
237,8.91,3.7,279,52.2,149.33422992775334
158,8.26,2.4,256,35.3,111.37054874780308
134,7.76,7,340,38.8,115.39721788412648
172,8.44,1.2,348,37.6,118.60437962704052
218,9.16,2.8,334,49.4,144.8829891167003
125,8.07,7.1,385,47.8,138.55362533394066
146,7.13,8.7,347,53.2,139.79920628465052
193,7.64,3,255,42,121.9293851879012
211,9.06,3.3,436,42.9,130.6820221023604
192,8.57,8,235,53.1,146.90027533217267
149,7,5.2,405,32.9,102.79571745251651
152,7.47,8.9,338,48,133.1352005018517
166,7.75,4.5,452,40.7,117.37888401913708
197,7.92,9.9,239,42.2,122.81571874521156
115,7.67,6.6,278,76.8,189.73933287870776
219,8.44,4.8,279,54.5,153.2781770252288
220,8.34,7.9,321,47.8,142.38580891372422
217,8,4.7,223,37.4,113.45256836172716
256,8.69,0.3,319,36.1,115.4655399837964
281,9,1.2,209,41.8,129.1594700685813
205,8.4,0.2,238,30,107.41791883801362
107,6.91,11.7,367,58.2,146.29199307264852
289,9.01,1.1,285,38.7,121.42208852860738
201,9.16,3,165,36.7,116.79441048554452
142,7.49,7.8,180,42.2,121.39475038752616
130,7.43,6.2,400,38.7,113.998201564828
218,8.3,5.5,312,44.3,128.64038238795013
234,8.47,1.9,199,70.1,186.21831143504707
133,7.67,5.4,227,49.3,137.46413067412993
218,8.75,0.2,344,36.7,121.93717074837592
227,8.53,3,297,61.7,167.69723325243672
150,8.08,6.8,339,75.8,189.46937569948793
133,8.51,5.2,266,43,127.04301756986364
177,8.35,6.4,504,46.6,135.4960768383259
234,8.27,5.8,368,39,118.1942021178299
188,7.73,9.1,267,41.4,122.15857937815522
189,8.02,0.2,261,69.5,180.5651452839164
151,7.66,4.6,224,37.2,113.54224455330214
62,6.97,13.1,362,49.4,133.3807743316583
176,8.23,4.5,361,44.6,129.06292213227488
156,7.81,6.4,326,52.1,140.67135862167166
191,8.7,8.1,333,43.5,131.1817897971966
185,8.23,4.3,211,40.1,123.1946713481858
125,6.87,7.9,181,47.9,129.99066118050965
175,7.65,4.1,216,55,149.75723530544897
66,7.35,15.8,417,33.9,109.005059367048
239,9.37,0.2,285,68.2,187.1176425639154
201,8.88,2.9,399,63.9,171.2101890464477
216,8.62,4.9,217,83.6,211.39342368279011
131,7.79,10.2,281,54.4,146.34557872450773
214,8.46,5.6,378,47.1,137.87962684780322
192,8.43,3.1,220,47,136.0332737198465
148,7.84,3.8,303,44,127.75517515613328
172,7.56,7.2,208,58.3,152.68197077118157
146,7.37,9.9,357,44.3,127.86075583166529
207,8.23,5.3,250,37.9,116.78164006704628
203,7.78,9.5,399,36,110.00816008408988
188,8.64,6.6,338,41.4,125.84675725476964
197,8.11,6.4,285,45.5,131.70279675999177
157,7.52,7.3,295,51.5,143.87372802338768
137,7.23,6.8,306,54.5,142.92855202333251
199,9.08,1.1,306,47.5,145.31798240698197
127,7.36,8.4,278,49.1,133.45337522707396
203,7.86,3.7,404,65.3,170.24928674992017
157,7.98,7.1,367,42.8,121.38371727050148
211,8.68,4.8,266,52.2,146.49107893934055
245,8.8,1.6,394,53.9,153.26354672825747
167,8.52,5,433,52.1,147.81046611715806
135,7.17,14.5,279,65.6,167.87114444350507
235,9.04,3,167,41.5,127.2664693929346
222,8.78,4.9,227,41.7,123.61285506788435
227,8.73,0.4,291,39.5,120.50435074588115
181,8.61,6.3,426,49.5,141.59034246935192
220,8.8,7.8,210,44.7,134.6432743499814
164,7.67,9.4,276,45.7,131.4248909627794
135,6.86,11.1,168,68.1,169.8942239016922
198,8.43,4.6,210,64.2,170.24689493117523
199,7.82,7.9,391,48.3,135.3742969549525
204,8.79,5.9,210,37,118.06569106591144
164,7.72,8.7,404,38.1,117.87428977117231
287,9.17,1.3,445,57.6,159.59657494381923
266,9.8,0.4,242,44.3,137.1904745608953
261,9.19,2.6,364,57.5,161.10745258488598
118,7.47,10.4,335,69,172.6734682136299
197,8.27,5.8,342,45.4,130.30794152959407
191,7.98,1.7,210,37.4,115.1005238972182
147,7.9,9.1,150,49.7,139.75413825547818
195,7.72,5.3,328,39.2,119.28018041876064
233,8.35,2.3,305,48.9,138.618588087123
207,8.05,8.6,363,59.7,162.5578012424687
220,8.49,5.7,335,35.1,110.92088756536091
60,6.96,14.4,336,41.4,114.40743384099548
120,7.82,6.7,228,66.2,167.607973108896
194,8.82,3.2,349,45.5,137.30810054988115
138,7.65,9.3,281,39.5,117.85974422261091
233,8.68,4.1,280,53.6,150.33915622010295
156,7.61,8.3,313,54.2,145.86277322597624
169,7.93,10.2,313,45.4,133.62251091081353
152,7.61,6.1,202,44.2,128.8522910081185
173,7.7,10.3,390,36.8,110.09252057760148
203,8.76,0.2,325,68.2,177.41796603436754
194,7.98,7.7,342,60.3,162.67059176185973
231,8.06,4.5,552,38.2,117.8212236120347
187,8.19,8,313,51.5,142.92803802982056
133,7.64,13.4,287,61.4,161.7929039311422
154,8.21,3.2,331,35.5,108.00353779217728
197,7.99,5.6,345,51.9,142.41971705413312
152,7.86,8.7,274,57.5,155.1700144110522
189,8.03,3.1,283,38.1,116.20417672195208
221,8.48,3.8,149,42,123.83622471176932
225,8.37,5.2,416,58.8,161.48053226135391
256,9.3,0.2,324,49,146.82611867840404
124,7.41,12.6,317,38.5,112.169920323086
149,8.07,10.4,448,34.6,109.17906674175396
286,9.39,0.5,314,53.5,155.4112278789205
160,7.78,6.8,352,41.1,122.82744968543732
153,7.4,5.3,318,38.9,113.74250477073026
214,9.3,1.8,568,35.9,116.5429203208638
187,8.17,3.9,407,71.5,184.54015081369076
157,8,5.9,223,63.9,163.96796356394066
216,7.93,2.8,193,42.6,122.94984482130327
111,7.07,10.4,301,41.8,120.49717425411488
159,7.9,3.7,191,52.2,140.4924031889714
287,9.18,0.2,363,46.9,137.2984457464347
160,8.04,3.5,237,38.7,117.11842987277126
266,9.48,0.2,346,67.7,182.1958529977256
163,7.77,7.8,354,42.2,119.74191048462544
158,7.86,6.6,377,34.6,109.51875768378184
201,8.73,5.1,376,51.8,145.20708732583248
186,7.61,6,405,39.9,117.53388212519356
151,7.49,12.2,479,50.3,137.6568555859981
111,7.24,13.1,316,36.7,110.99325748166238
255,8.39,2.6,221,35.1,112.01803708057278
203,7.92,7.5,299,49,137.33130402890347
229,8.44,5.5,394,41,127.50948168800444
248,9.02,0.6,290,61.9,169.6437897640406
157,7.42,4.1,224,44.4,127.1470809252202
204,7.99,5.2,338,67.2,175.2997972536614
189,8.07,3.4,210,68.7,178.89326925329047
230,8.65,3.9,271,41.3,128.52147293407597
186,8.55,4.6,240,52.5,147.63579167806682
198,8.36,7.6,463,53.3,148.88568789284483
142,7.76,8.3,459,57,156.73926826562854
127,7.34,6.3,177,39.1,113.83992337314103
191,7.94,7.7,365,68.6,179.48201795907246
142,7.46,5.6,268,48.1,132.28584360785536
155,7.48,6.5,436,33.8,108.42027935064046
228,9.45,0.5,174,35.5,116.91750524047868
227,8.04,2.7,269,46,130.57125544656947
244,8.76,5.2,365,43.1,132.07280524889904
141,8.51,8.3,225,41.4,127.2798630652258
